Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,f_a_age_group,f_a_admission_band,f_a_prev_qual_band,f_a_financial_risk,f_a_parental_edu_level,f_a_is_mature_student,f_a_first_choice,f_a_attended_daytime,f_a_prior_higher_edu,f_a_domestic_student,admission_grade_band,age_group,financial_risk,f_b_sem1_pass_rate,f_b_sem2_pass_rate,f_b_sem1_evaluation_rate,f_b_sem2_evaluation_rate,f_b_academic_progress,f_b_academic_performance_score,f_b_sem1_engagement,f_b_sem2_engagement,f_b_no_evaluation_flag,f_b_credited_ratio,f_b_grade_improvement,f_b_total_units_approved,f_b_total_units_enrolled,semester_1_pass_rate,semester_2_pass_rate,semester_1_evaluation_rate,semester_2_evaluation_rate,academic_progress,academic_performance_score,attendance_mode,early_admission_risk,current_academic_risk
1,53,1,171,1,42,130.0,1,1,19,9,9,130.0,1,0,0,0,1,1,22,0,5,12,15,11,12.545454545454543,0,4,11,16,11,12.666666666666666,0,8.9,1.4,3.51,Graduate,20-24,Q3,Q2,HIGH,10.0,1,1,1,1,1,Q3,20-24,HIGH,0.9166666666666666,1.0,1.25,1.4545454545454546,0.9565217391304348,12.606060606060602,1.25,1.4545454545454546,0,0.391304347826087,0.12121212121212288,22,23,0.9166666666666666,1.0,1.25,1.4545454545454546,0.9565217391304348,12.606060606060602,Daytime,MEDIUM,LOW
1,39,1,9003,1,1,133.1,6,1,1,192,144,129.8,0,0,0,1,1,0,24,1,0,7,7,7,13.571428571428571,0,0,6,9,5,13.4,0,8.9,1.4,3.51,Enrolled,20-24,Q3,Q2,MEDIUM,1.0,1,1,1,0,0,Q3,20-24,MEDIUM,1.0,0.8333333333333334,1.0,1.5,0.9230769230769231,13.5,1.0,1.5,0,0.0,-0.17142857142857082,12,13,1.0,0.8333333333333334,1.0,1.5,0.9230769230769231,13.5,Daytime,MEDIUM,LOW
1,39,1,9085,1,2,140.0,1,38,38,9,10,150.0,0,0,0,1,1,0,47,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,Dropout,40+,Q4,Q3,MEDIUM,38.0,1,1,1,1,1,Q4,40+,MEDIUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,Daytime,LOW,HIGH
2,39,1,9991,0,19,133.1,1,37,37,5,5,111.9,1,0,0,1,1,0,41,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,40+,Q1,Q2,MEDIUM,37.0,1,1,0,0,1,Q1,40+,MEDIUM,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0,10,0.0,0.0,1.0,1.0,0.0,0.0,Evening,HIGH,HIGH
1,39,1,9003,1,1,120.0,1,37,37,9,9,150.1,1,0,0,1,1,0,43,0,0,6,9,6,14.77777777777778,0,0,6,11,5,12.2,0,13.9,-0.3,0.79,Graduate,40+,Q4,Q1,MEDIUM,37.0,1,1,1,0,1,Q4,40+,MEDIUM,1.0,0.8333333333333334,1.5,1.8333333333333333,0.9166666666666666,13.606060606060607,1.5,1.8333333333333333,0,0.0,-2.577777777777781,11,12,1.0,0.8333333333333334,1.5,1.8333333333333333,0.9166666666666666,13.606060606060607,Daytime,LOW,MEDIUM
1,39,1,9003,1,1,133.1,1,1,37,9,8,130.0,0,0,0,1,1,0,29,0,0,3,4,0,0.0,0,0,4,8,0,0.0,0,16.2,0.3,-0.92,Dropout,25-29,Q3,Q2,MEDIUM,19.0,1,1,1,0,1,Q3,25-29,MEDIUM,0.0,0.0,1.3333333333333333,2.0,0.0,0.0,1.3333333333333333,2.0,0,0.0,0.0,0,7,0.0,0.0,1.3333333333333333,2.0,0.0,0.0,Daytime,MEDIUM,HIGH
1,39,2,9119,1,1,120.0,1,37,37,5,5,128.0,0,0,0,1,1,0,30,0,0,2,2,0,0.0,0,0,2,2,0,0.0,0,7.6,2.6,0.32,Dropout,30-39,Q3,Q1,MEDIUM,37.0,1,0,1,0,1,Q3,30-39,MEDIUM,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0,4,0.0,0.0,1.0,1.0,0.0,0.0,Daytime,MEDIUM,HIGH
1,39,2,9147,1,38,133.1,1,19,38,9,9,102.5,0,0,0,0,1,0,26,0,0,4,4,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Dropout,25-29,Q1,Q2,HIGH,28.5,1,0,1,0,1,Q1,25-29,HIGH,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,9,0.0,0.0,1.0,0.0,0.0,0.0,Daytime,HIGH,HIGH
1,39,2,9991,0,1,133.1,1,19,38,9,9,102.5,0,0,0,0,1,0,27,0,0,5,10,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,Dropout,25-29,Q1,Q2,HIGH,28.5,1,0,0,0,1,Q1,25-29,HIGH,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0,0.0,0.0,0,10,0.0,0.0,2.0,1.0,0.0,0.0,Evening,HIGH,HIGH
2,39,2,9670,1,1,100.0,1,37,37,9,9,110.0,0,0,0,1,1,1,36,0,0,5,5,5,11.4,0,0,5,7,5,11.6,0,9.4,-0.8,-3.12,Graduate,30-39,Q1,Q1,LOW,37.0,1,0,1,0,1,Q1,30-39,LOW,1.0,1.0,1.0,1.4,1.0,11.5,1.0,1.4,0,0.0,0.1999999999999993,10,10,1.0,1.0,1.0,1.4,1.0,11.5,Daytime,HIGH,LOW
1,39,1,9003,1,19,133.1,1,1,19,4,10,114.0,0,0,0,1,1,0,29,0,3,9,13,6,11.666666666666666,0,2,7,10,6,10.857142857142858,0,15.5,2.8,-4.06,Dropout,25-29,Q1,Q2,MEDIUM,10.0,1,1,1,0,1,Q1,25-29,MEDIUM,0.6666666666666666,0.8571428571428571,1.4444444444444444,1.4285714285714286,0.75,11.261904761904761,1.4444444444444444,1.4285714285714286,0,0.3125,-0.8095238095238084,12,16,0.6666666666666666,0.8571428571428571,1.4444444444444444,1.4285714285714286,0.75,11.261904761904761,Daytime,HIGH,MEDIUM
1,42,1,9119,1,1,120.0,1,34,34,0,0,128.2,1,0,0,1,1,0,35,0,6,10,12,7,11.285714285714286,0,2,8,8,5,13.0,0,9.4,-0.8,-3.12,Dropout,30-39,Q3,Q1,MEDIUM,34.0,1,1,1,0,1,Q3,30-39,MEDIUM,0.7,0.625,1.2,1.0,0.6666666666666666,12.0,1.2,1.0,0,0.4444444444444444,1.7142857142857135,12,18,0.7,0.625,1.2,1.0,0.6666666666666666,12.0,Daytime,MEDIUM,HIGH
1,1,1,9773,1,1,128.0,1,38,38,6,3,116.5,0,0,0,1,1,1,18,0,0,6,12,4,11.5,0,0,6,10,5,12.6,0,10.8,1.4,1.74,Graduate,15-19,Q1,Q2,LOW,38.0,0,1,1,0,1,Q1,15-19,LOW,0.6666666666666666,0.8333333333333334,2.0,1.6666666666666667,0.75,12.11111111111111,2.0,1.6666666666666667,0,0.0,1.0999999999999996,9,12,0.6666666666666666,0.8333333333333334,2.0,1.6666666666666667,0.75,12.11111111111111,Daytime,HIGH,MEDIUM
1,1,1,9991,0,1,172.0,1,38,37,9,9,149.3,0,0,0,1,1,1,24,0,0,5,5,5,16.0,0,0,5,5,5,16.0,0,8.9,1.4,3.51,Graduate,20-24,Q4,Q4,LOW,37.5,1,1,0,0,1,Q4,20-24,LOW,1.0,1.0,1.0,1.0,1.0,16.0,1.0,1.0,0,0.0,0.0,10,10,1.0,1.0,1.0,1.0,1.0,16.0,Evening,LOW,LOW
1,1,3,9773,1,1,146.0,1,38,38,9,7,134.1,1,0,0,1,1,1,18,0,0,6,6,6,12.5,0,0,6,7,6,12.666666666666666,0,10.8,1.4,1.74,Dropout,15-19,Q3,Q4,LOW,38.0,0,0,1,0,1,Q3,15-19,LOW,1.0,1.0,1.0,1.1666666666666667,1.0,12.583333333333334,1.0,1.1666666666666667,0,0.0,0.16666666666666607,12,12,1.0,1.0,1.0,1.1666666666666667,1.0,12.583333333333334,Daytime,LOW,LOW
1,17,4,9119,1,1,135.0,1,38,37,5,7,126.6,1,0,0,1,1,0,18,0,0,5,7,4,12.0,0,0,5,10,3,13.0,3,7.6,2.6,0.32,Enrolled,15-19,Q3,Q3,MEDIUM,37.5,0,0,1,0,1,Q3,15-19,MEDIUM,0.8,0.6,1.4,2.0,0.7,12.428571428571429,1.4,2.0,0,0.0,1.0,7,10,0.8,0.6,1.4,2.0,0.7,12.428571428571429,Daytime,MEDIUM,MEDIUM
2,43,1,9085,1,1,160.0,1,37,37,9,7,120.0,0,0,0,1,1,0,21,0,0,5,11,0,0.0,2,0,5,11,3,11.666666666666666,1,9.4,-0.8,-3.12,Enrolled,20-24,Q2,Q4,MEDIUM,37.0,1,1,1,0,1,Q2,20-24,MEDIUM,0.0,0.6,2.2,2.2,0.3,11.666666666666666,2.2,2.2,1,0.0,0.0,3,10,0.0,0.6,2.2,2.2,0.3,11.666666666666666,Daytime,HIGH,HIGH
1,42,1,9119,1,1,150.0,1,38,37,5,8,133.5,1,0,0,1,1,0,21,0,0,5,10,5,13.0,0,0,5,10,5,12.6,0,9.4,-0.8,-3.12,Graduate,20-24,Q3,Q4,MEDIUM,37.5,1,1,1,0,1,Q3,20-24,MEDIUM,1.0,1.0,2.0,2.0,1.0,12.8,2.0,2.0,0,0.0,-0.40000000000000036,10,10,1.0,1.0,2.0,2.0,1.0,12.8,Daytime,LOW,LOW
1,39,1,9003,1,1,130.0,1,1,3,2,6,110.0,0,0,0,1,1,0,32,0,8,18,27,13,13.714285714285714,1,7,12,18,12,12.083333333333334,0,15.5,2.8,-4.06,Graduate,30-39,Q1,Q2,MEDIUM,2.0,1,1,1,0,1,Q1,30-39,MEDIUM,0.7222222222222222,1.0,1.5,1.5,0.8333333333333334,12.93142857142857,1.5,1.5,0,0.5,-1.6309523809523796,25,30,0.7222222222222222,1.0,1.5,1.5,0.8333333333333334,12.93142857142857,Daytime,HIGH,MEDIUM
1,1,4,9119,1,1,111.0,1,37,37,9,5,107.5,1,0,0,1,1,1,22,0,0,5,9,3,12.333333333333334,0,0,6,14,3,12.5,0,11.1,0.6,2.02,Dropout,20-24,Q1,Q1,LOW,37.0,1,0,1,0,1,Q1,20-24,LOW,0.6,0.5,1.8,2.3333333333333335,0.5454545454545454,12.416666666666666,1.8,2.3333333333333335,0,0.0,0.16666666666666607,6,11,0.6,0.5,1.8,2.3333333333333335,0.5454545454545454,12.416666666666666,Daytime,HIGH,HIGH
1,7,1,9003,1,3,130.0,1,1,38,9,7,130.0,1,0,0,0,1,0,32,0,11,17,31,11,12.727272727272728,4,10,12,24,10,12.7,1,15.5,2.8,-4.06,Dropout,30-39,Q3,Q2,HIGH,19.5,1,1,1,1,1,Q3,30-39,HIGH,0.6470588235294118,0.8333333333333334,1.8235294117647058,2.0,0.7241379310344828,12.714285714285714,1.8235294117647058,2.0,1,0.7241379310344828,-0.027272727272729114,21,29,0.6470588235294118,0.8333333333333334,1.8235294117647058,2.0,0.7241379310344828,12.714285714285714,Daytime,MEDIUM,MEDIUM
1,43,1,9670,1,6,170.0,1,34,34,0,0,111.6,0,0,0,1,1,0,35,0,1,5,5,1,14.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout,30-39,Q1,Q4,MEDIUM,34.0,1,1,1,1,1,Q1,30-39,MEDIUM,0.2,0.0,1.0,1.0,0.1,14.0,1.0,1.0,0,0.1,0.0,1,10,0.2,0.0,1.0,1.0,0.1,14.0,Daytime,HIGH,HIGH
1,18,3,9147,1,1,133.1,1,1,38,4,7,101.0,1,0,0,0,1,0,23,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,Dropout,20-24,Q1,Q2,HIGH,19.5,1,0,1,0,1,Q1,20-24,HIGH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,Daytime,HIGH,HIGH
1,39,1,8014,0,1,100.0,1,37,37,6,6,108.3,0,0,0,1,1,0,39,0,0,6,8,5,11.4,0,1,6,12,3,11.0,1,7.6,2.6,0.32,Enrolled,30-39,Q1,Q1,MEDIUM,37.0,1,1,0,0,1,Q1,30-39,MEDIUM,0.8333333333333334,0.5,1.3333333333333333,2.0,0.6666666666666666,11.25,1.3333333333333333,2.0,0,0.08333333333333333,-0.40000000000000036,8,12,0.8333333333333334,0.5,1.3333333333333333,2.0,0.6666666666666666,11.25,Evening,HIGH,HIGH
2,43,1,9670,1,1,120.0,1,34,34,0,0,128.2,0,0,0,1,1,0,35,0,0,5,5,0,0.0,0,0,5,5,1,10.0,0,9.4,-0.8,-3.12,Dropout,30-39,Q3,Q1,MEDIUM,34.0,1,1,1,0,1,Q3,30-39,MEDIUM,0.0,0.2,1.0,1.0,0.1,10.0,1.0,1.0,0,0.0,0.0,1,10,0.0,0.2,1.0,1.0,0.1,10.0,Daytime,MEDIUM,HIGH
2,39,1,9003,1,3,110.0,1,3,19,4,6,150.0,0,0,0,1,1,0,32,0,0,6,8,6,18.875,0,6,12,14,12,17.692307692307693,0,16.2,0.3,-0.92,Graduate,30-39,Q4,Q1,MEDIUM,11.0,1,1,1,1,1,Q4,30-39,MEDIUM,1.0,1.0,1.3333333333333333,1.1666666666666667,1.0,18.086538461538463,1.3333333333333333,1.1666666666666667,0,0.3333333333333333,-1.1826923076923066,18,18,1.0,1.0,1.3333333333333333,1.1666666666666667,1.0,18.086538461538463,Daytime,LOW,LOW
1,1,1,9853,1,1,133.1,1,34,34,0,0,142.8,0,0,0,1,1,0,20,0,0,6,12,0,0.0,0,0,6,12,0,0.0,0,7.6,2.6,0.32,Dropout,20-24,Q4,Q2,MEDIUM,34.0,1,1,1,0,1,Q4,20-24,MEDIUM,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0,0.0,0.0,0,12,0.0,0.0,2.0,2.0,0.0,0.0,Daytime,LOW,HIGH
1,39,1,9500,1,1,120.0,1,37,37,9,9,100.0,0,0,0,1,1,0,34,0,0,7,15,6,11.333333333333334,0,0,7,16,4,12.6,0,16.2,0.3,-0.92,Enrolled,30-39,Q1,Q1,MEDIUM,37.0,1,1,1,0,1,Q1,30-39,MEDIUM,0.8571428571428571,0.5714285714285714,2.142857142857143,2.2857142857142856,0.7142857142857143,11.84,2.142857142857143,2.2857142857142856,0,0.0,1.2666666666666657,10,14,0.8571428571428571,0.5714285714285714,2.142857142857143,2.2857142857142856,0.7142857142857143,11.84,Daytime,HIGH,MEDIUM
1,7,1,9991,0,40,150.0,1,37,37,6,6,150.0,1,0,0,1,1,0,44,0,3,7,9,7,13.5,0,0,5,6,5,16.2,0,8.9,1.4,3.51,Dropout,40+,Q4,Q4,MEDIUM,37.0,1,1,0,1,1,Q4,40+,MEDIUM,1.0,1.0,1.2857142857142858,1.2,1.0,14.625,1.2857142857142858,1.2,0,0.25,2.6999999999999993,12,12,1.0,1.0,1.2857142857142858,1.2,1.0,14.625,Evening,LOW,LOW
2,39,1,9254,1,19,133.1,1,37,19,9,10,156.5,0,0,0,1,1,0,53,0,7,11,12,2,15.0,7,4,9,10,3,10.0,4,16.2,0.3,-0.92,Graduate,40+,Q4,Q2,MEDIUM,28.0,1,1,1,0,1,Q4,40+,MEDIUM,0.18181818181818182,0.3333333333333333,1.0909090909090908,1.1111111111111112,0.25,12.0,1.0909090909090908,1.1111111111111112,1,0.55,-5.0,5,20,0.18181818181818182,0.3333333333333333,1.0909090909090908,1.1111111111111112,0.25,12.0,Daytime,LOW,HIGH
1,39,1,9119,1,19,120.0,1,37,37,9,4,98.6,0,0,1,0,1,0,28,0,0,5,10,0,0.0,0,0,5,7,0,0.0,0,12.4,0.5,1.79,Dropout,25-29,Q1,Q1,HIGH,37.0,1,1,1,0,1,Q1,25-29,HIGH,0.0,0.0,2.0,1.4,0.0,0.0,2.0,1.4,0,0.0,0.0,0,10,0.0,0.0,2.0,1.4,0.0,0.0,Daytime,HIGH,HIGH
1,7,1,9991,0,3,130.0,1,37,37,9,9,130.0,0,0,0,1,1,0,31,0,9,9,9,9,14.22222222222222,0,5,5,5,5,12.8,0,12.7,3.7,-1.7,Dropout,30-39,Q3,Q2,MEDIUM,37.0,1,1,0,1,1,Q3,30-39,MEDIUM,1.0,1.0,1.0,1.0,1.0,13.714285714285712,1.0,1.0,0,1.0,-1.422222222222219,14,14,1.0,1.0,1.0,1.0,1.0,13.714285714285712,Evening,MEDIUM,LOW
1,1,1,171,1,1,130.0,1,1,38,5,9,118.1,0,0,1,0,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Enrolled,15-19,Q2,Q2,HIGH,19.5,0,1,1,0,1,Q2,15-19,HIGH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Daytime,HIGH,HIGH
1,39,1,9003,1,1,100.0,1,1,3,9,10,120.0,0,0,1,0,1,0,44,0,2,7,14,4,12.0,2,0,6,16,0,0.0,1,15.5,2.8,-4.06,Dropout,40+,Q2,Q1,HIGH,2.0,1,1,1,0,1,Q2,40+,HIGH,0.5714285714285714,0.0,2.0,2.6666666666666665,0.3076923076923077,12.0,2.0,2.6666666666666665,1,0.15384615384615385,0.0,4,13,0.5714285714285714,0.0,2.0,2.6666666666666665,0.3076923076923077,12.0,Daytime,HIGH,HIGH
1,1,1,9085,1,1,142.0,1,1,1,9,9,127.7,1,0,0,1,1,0,19,0,0,5,9,5,12.6,1,0,5,8,4,12.0,0,12.7,3.7,-1.7,Graduate,15-19,Q3,Q4,MEDIUM,1.0,0,1,1,0,1,Q3,15-19,MEDIUM,1.0,0.8,1.8,1.6,0.9,12.333333333333334,1.8,1.6,0,0.0,-0.5999999999999996,9,10,1.0,0.8,1.8,1.6,0.9,12.333333333333334,Daytime,MEDIUM,MEDIUM
1,15,1,171,1,1,130.0,26,1,1,2,9,130.0,0,0,0,1,1,0,21,1,6,12,12,12,15.083333333333334,0,4,11,15,11,13.083333333333334,0,8.9,1.4,3.51,Enrolled,20-24,Q3,Q2,MEDIUM,1.0,1,1,1,0,0,Q3,20-24,MEDIUM,1.0,1.0,1.0,1.3636363636363635,1.0,14.1268115942029,1.0,1.3636363636363635,0,0.43478260869565216,-2.0,23,23,1.0,1.0,1.0,1.3636363636363635,1.0,14.1268115942029,Daytime,MEDIUM,LOW
1,18,1,9119,1,1,148.0,1,3,19,3,5,147.7,0,0,0,1,1,1,18,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout,15-19,Q4,Q4,LOW,11.0,0,1,1,0,1,Q4,15-19,LOW,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0,10,0.0,0.0,1.0,1.0,0.0,0.0,Daytime,LOW,HIGH
1,44,1,9003,1,39,170.0,1,19,19,5,5,170.0,1,0,0,1,1,0,20,0,0,6,8,6,14.5,0,0,6,10,6,15.3,0,16.2,0.3,-0.92,Graduate,20-24,Q4,Q4,MEDIUM,19.0,1,1,1,0,1,Q4,20-24,MEDIUM,1.0,1.0,1.3333333333333333,1.6666666666666667,1.0,14.9,1.3333333333333333,1.6666666666666667,0,0.0,0.8000000000000007,12,12,1.0,1.0,1.3333333333333333,1.6666666666666667,1.0,14.9,Daytime,LOW,LOW
1,39,1,9070,1,1,110.0,1,37,37,7,7,110.2,0,0,0,1,1,0,55,0,0,6,6,6,14.5,0,0,6,6,6,13.5,0,11.1,0.6,2.02,Graduate,40+,Q1,Q1,MEDIUM,37.0,1,1,1,0,1,Q1,40+,MEDIUM,1.0,1.0,1.0,1.0,1.0,14.0,1.0,1.0,0,0.0,-1.0,12,12,1.0,1.0,1.0,1.0,1.0,14.0,Daytime,HIGH,LOW
1,1,1,9147,1,1,166.0,1,19,37,4,8,146.4,0,0,0,1,1,0,27,0,0,5,12,3,10.0,0,0,5,12,1,13.0,0,7.6,2.6,0.32,Enrolled,25-29,Q4,Q4,MEDIUM,28.0,1,1,1,0,1,Q4,25-29,MEDIUM,0.6,0.2,2.4,2.4,0.4,10.75,2.4,2.4,0,0.0,3.0,4,10,0.6,0.2,2.4,2.4,0.4,10.75,Daytime,LOW,HIGH
1,17,2,9119,1,1,135.0,1,12,19,5,5,121.0,0,0,0,1,1,0,19,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.4,0.5,1.79,Dropout,15-19,Q2,Q3,MEDIUM,15.5,0,0,1,0,1,Q2,15-19,MEDIUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,Daytime,MEDIUM,HIGH
1,1,1,9147,1,1,133.0,1,19,37,9,9,129.9,0,0,0,1,1,0,18,0,0,5,5,5,11.6,0,0,5,5,5,13.2,0,12.4,0.5,1.79,Graduate,15-19,Q3,Q2,MEDIUM,28.0,0,1,1,0,1,Q3,15-19,MEDIUM,1.0,1.0,1.0,1.0,1.0,12.4,1.0,1.0,0,0.0,1.5999999999999996,10,10,1.0,1.0,1.0,1.0,1.0,12.4,Daytime,MEDIUM,LOW
2,39,1,9773,1,1,133.1,1,37,37,7,4,132.0,0,0,0,1,1,0,43,0,0,6,10,4,11.75,0,0,6,7,0,0.0,0,15.5,2.8,-4.06,Dropout,40+,Q3,Q2,MEDIUM,37.0,1,1,1,0,1,Q3,40+,MEDIUM,0.6666666666666666,0.0,1.6666666666666667,1.1666666666666667,0.3333333333333333,11.75,1.6666666666666667,1.1666666666666667,0,0.0,0.0,4,12,0.6666666666666666,0.0,1.6666666666666667,1.1666666666666667,0.3333333333333333,11.75,Daytime,LOW,HIGH
1,18,3,9254,1,1,121.0,1,19,19,9,6,125.9,1,0,0,1,1,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,Dropout,15-19,Q2,Q1,MEDIUM,19.0,0,0,1,0,1,Q2,15-19,MEDIUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,Daytime,MEDIUM,HIGH
1,1,1,171,1,1,159.0,1,3,3,2,2,165.7,1,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,15-19,Q4,Q4,MEDIUM,3.0,0,1,1,0,1,Q4,15-19,MEDIUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Daytime,LOW,HIGH
1,17,5,9254,1,1,130.0,1,37,38,9,9,122.7,1,0,1,1,1,1,20,0,0,6,7,0,0.0,0,0,6,6,0,0.0,0,8.9,1.4,3.51,Dropout,20-24,Q2,Q2,HIGH,37.5,1,0,1,0,1,Q2,20-24,HIGH,0.0,0.0,1.1666666666666667,1.0,0.0,0.0,1.1666666666666667,1.0,0,0.0,0.0,0,12,0.0,0.0,1.1666666666666667,1.0,0.0,0.0,Daytime,MEDIUM,HIGH
2,39,1,9991,0,1,121.0,1,37,19,9,9,141.4,0,0,1,0,1,0,29,0,0,5,7,4,11.25,0,0,5,8,4,11.8,0,10.8,1.4,1.74,Dropout,25-29,Q4,Q1,HIGH,28.0,1,1,0,0,1,Q4,25-29,HIGH,0.8,0.8,1.4,1.6,0.8,11.525,1.4,1.6,0,0.0,0.5500000000000007,8,10,0.8,0.8,1.4,1.6,0.8,11.525,Evening,LOW,MEDIUM
1,39,1,9130,1,19,133.1,1,37,37,9,10,156.4,1,0,1,1,1,0,44,0,0,6,9,5,11.571428571428571,0,0,6,11,0,0.0,0,13.9,-0.3,0.79,Dropout,40+,Q4,Q2,HIGH,37.0,1,1,1,0,1,Q4,40+,HIGH,0.8333333333333334,0.0,1.5,1.8333333333333333,0.4166666666666667,11.571428571428571,1.5,1.8333333333333333,0,0.0,0.0,5,12,0.8333333333333334,0.0,1.5,1.8333333333333333,0.4166666666666667,11.571428571428571,Daytime,LOW,HIGH
1,1,1,9119,1,1,146.0,1,37,37,9,9,148.5,1,0,0,1,1,0,18,0,0,5,7,4,10.0,0,0,5,8,1,16.0,0,10.8,1.4,1.74,Enrolled,15-19,Q4,Q4,MEDIUM,37.0,0,1,1,0,1,Q4,15-19,MEDIUM,0.8,0.2,1.4,1.6,0.5,11.2,1.4,1.6,0,0.0,6.0,5,10,0.8,0.2,1.4,1.6,0.5,11.2,Daytime,LOW,HIGH
1,44,1,9003,1,39,140.0,1,37,37,9,1,140.0,0,0,0,1,1,1,20,0,0,6,11,5,13.833333333333334,0,0,6,13,6,12.3,0,15.5,2.8,-4.06,Enrolled,20-24,Q4,Q3,LOW,37.0,1,1,1,0,1,Q4,20-24,LOW,0.8333333333333334,1.0,1.8333333333333333,2.1666666666666665,0.9166666666666666,12.9969696969697,1.8333333333333333,2.1666666666666665,0,0.0,-1.5333333333333332,11,12,0.8333333333333334,1.0,1.8333333333333333,2.1666666666666665,0.9166666666666666,12.9969696969697,Daytime,LOW,MEDIUM
1,43,1,9070,1,1,125.0,1,38,37,8,7,131.7,1,0,0,1,1,0,20,0,3,6,6,4,12.75,0,3,9,12,3,12.666666666666666,0,12.4,0.5,1.79,Dropout,20-24,Q3,Q1,MEDIUM,37.5,1,1,1,0,1,Q3,20-24,MEDIUM,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,0.4666666666666667,12.714285714285714,1.0,1.3333333333333333,0,0.4,-0.08333333333333393,7,15,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,0.4666666666666667,12.714285714285714,Daytime,LOW,HIGH
2,39,2,9147,1,1,120.0,1,37,37,9,9,104.7,1,0,0,1,1,0,36,0,0,4,4,0,0.0,0,0,5,9,0,0.0,0,10.8,1.4,1.74,Dropout,30-39,Q1,Q1,MEDIUM,37.0,1,0,1,0,1,Q1,30-39,MEDIUM,0.0,0.0,1.0,1.8,0.0,0.0,1.0,1.8,0,0.0,0.0,0,9,0.0,0.0,1.0,1.8,0.0,0.0,Daytime,HIGH,HIGH
1,44,1,9130,1,39,150.0,1,5,1,2,5,150.0,1,0,0,1,1,0,19,0,1,6,13,5,11.6,0,1,6,12,2,11.0,0,13.9,-0.3,0.79,Enrolled,15-19,Q4,Q4,MEDIUM,3.0,0,1,1,0,1,Q4,15-19,MEDIUM,0.8333333333333334,0.3333333333333333,2.1666666666666665,2.0,0.5833333333333334,11.428571428571429,2.1666666666666665,2.0,0,0.16666666666666666,-0.5999999999999996,7,12,0.8333333333333334,0.3333333333333333,2.1666666666666665,2.0,0.5833333333333334,11.428571428571429,Daytime,LOW,HIGH
